Description,Photos,Group
"Carlos Diaz De Leon	1 d	  ·	+4	Carlos Diaz De Leon	1 d	  ·	Rento habitación con todos los servicios incluidos en la colonia del fresno a una cuadra del tren ligero estación santa Filomena y a tres cuadras de Lázaro cárd… Ver más	Todas las reacciones:	4	4	8 comentarios	Me gusta	Comentar	Compartir	Ver más comentarios	Maria Garcia	Me da información por favor gracias. Yo estoy por plaza del sol	1 d	Me gusta	Responder	Compartir	Misael Jose	Hola buenas tarde me podrías dar más información por favor...	19 h	Me gusta	Responder	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=3266668520307080&amp;set=pcb.3266668796973719&amp;__cft__[0]=AZUcVKPjkq9id4Bkrn-2EjGVhmrxPp9zsxhZOLGEBibUkalfM7F6UnTJFdYmu-tolOvbqe1gNJFjqIxxx34UDmrRAFBnGXN-F1WnOuggGDXMN2tJPgBB4zEADsQkylCYgaAvhv8LKqaucU6H1mHveAaKBX3kqBRd0cclLULdwojJgWd_tQqF8OBd97LjVPrcjcrq3dMG1sZwTzXWAPdVPmuYO4CMfA3luwffJe4KR_91D7M-hgAedQsGYD2waOzAeRM&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=3266668543640411&amp;set=pcb.3266668796973719&amp;__cft__[0]=AZUcVKPjkq9id4Bkrn-2EjGVhmrxPp9zsxhZOLGEBibUkalfM7F6UnTJFdYmu-tolOvbqe1gNJFjqIxxx34UDmrRAFBnGXN-F1WnOuggGDXMN2tJPgBB4zEADsQkylCYgaAvhv8LKqaucU6H1mHveAaKBX3kqBRd0cclLULdwojJgWd_tQqF8OBd97LjVPrcjcrq3dMG1sZwTzXWAPdVPmuYO4CMfA3luwffJe4KR_91D7M-hgAedQsGYD2waOzAeRM&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=3266668576973741&amp;set=pcb.3266668796973719&amp;__cft__[0]=AZUcVKPjkq9id4Bkrn-2EjGVhmrxPp9zsxhZOLGEBibUkalfM7F6UnTJFdYmu-tolOvbqe1gNJFjqIxxx34UDmrRAFBnGXN-F1WnOuggGDXMN2tJPgBB4zEADsQkylCYgaAvhv8LKqaucU6H1mHveAaKBX3kqBRd0cclLULdwojJgWd_tQqF8OBd97LjVPrcjcrq3dMG1sZwTzXWAPdVPmuYO4CMfA3luwffJe4KR_91D7M-hgAedQsGYD2waOzAeRM&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=3266668613640404&amp;set=pcb.3266668796973719&amp;__cft__[0]=AZUcVKPjkq9id4Bkrn-2EjGVhmrxPp9zsxhZOLGEBibUkalfM7F6UnTJFdYmu-tolOvbqe1gNJFjqIxxx34UDmrRAFBnGXN-F1WnOuggGDXMN2tJPgBB4zEADsQkylCYgaAvhv8LKqaucU6H1mHveAaKBX3kqBRd0cclLULdwojJgWd_tQqF8OBd97LjVPrcjcrq3dMG1sZwTzXWAPdVPmuYO4CMfA3luwffJe4KR_91D7M-hgAedQsGYD2waOzAeRM&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=3266668673640398&amp;set=pcb.3266668796973719&amp;__cft__[0]=AZUcVKPjkq9id4Bkrn-2EjGVhmrxPp9zsxhZOLGEBibUkalfM7F6UnTJFdYmu-tolOvbqe1gNJFjqIxxx34UDmrRAFBnGXN-F1WnOuggGDXMN2tJPgBB4zEADsQkylCYgaAvhv8LKqaucU6H1mHveAaKBX3kqBRd0cclLULdwojJgWd_tQqF8OBd97LjVPrcjcrq3dMG1sZwTzXWAPdVPmuYO4CMfA3luwffJe4KR_91D7M-hgAedQsGYD2waOzAeRM&amp;__tn__=*bH-y-R",cuartosyroomieszmg
"Carlos H Jimenez	26 de febrero	  ·	+4	Carlos H Jimenez	21 de febrero	  ·	Hola 	Tengo habitaciones disponibles en diferentes ubicaciones 	Opción 1 en Chapalita a espaldas del hotel riu 	$5000 y $5500… Ver más	3 comentarios	Me gusta	Comentar	Compartir	Giovanni Vela	Inf por favor	3 sem	Me gusta	Responder	Compartir	Carlos H Jimenez respondió	  ·	1 respuesta	Ignacio Machicado	Información	2 sem	Me gusta	Responder	Compartir		Escribe un comentario público…","",400768320908843
"Carlos Mejia	4 d	  ·	 tu nuevo hogar a un precio de ensueño 	Agenda tu cita y conoce tu nueva casa 	+7	Carlos Mejia / Asesor Inmobiliario	Bienes raíces	Enviar mensaje	Carlos Mejia / Asesor Inmobiliario	4 d	  ·	ADQUIERE TU CASA EN EL MEJOR FRACCIONAMIENTO Y MODIFICALA A TU GUSTO	CASAS UNIFAMILIARES EN TONALA.	 Pregunta por nuestras promociones 	Casas de una planta … Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=351152184612616&amp;set=pcb.351153307945837&amp;__cft__[0]=AZWtGZA8x4vGzOv9NPTV-2bSH19fLgHtykxbdPRGqve-MfeJm-b3f98246QgnMQSkuJkZrz4mlyZ9okzYImPasasU3_wXvStO8mrekn7RxgYgd3RlrwMoyvsGXhfs54hzPisB6NYQa94Oq57C536CMMi3HSYIxQtvhruDaoEE8j-kjcqKFHmU1R5EVHh8sxx30vUeSmjtYoLc3ufr-V1otG6ESJQHDlFzPWfBsqqG-UmFluP0weI0Gfiwzw2vVJ1elAsdFyU9zd9Dg9TsKUpMBKL&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=351152437945924&amp;set=pcb.351153307945837&amp;__cft__[0]=AZWtGZA8x4vGzOv9NPTV-2bSH19fLgHtykxbdPRGqve-MfeJm-b3f98246QgnMQSkuJkZrz4mlyZ9okzYImPasasU3_wXvStO8mrekn7RxgYgd3RlrwMoyvsGXhfs54hzPisB6NYQa94Oq57C536CMMi3HSYIxQtvhruDaoEE8j-kjcqKFHmU1R5EVHh8sxx30vUeSmjtYoLc3ufr-V1otG6ESJQHDlFzPWfBsqqG-UmFluP0weI0Gfiwzw2vVJ1elAsdFyU9zd9Dg9TsKUpMBKL&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=351152264612608&amp;set=pcb.351153307945837&amp;__cft__[0]=AZWtGZA8x4vGzOv9NPTV-2bSH19fLgHtykxbdPRGqve-MfeJm-b3f98246QgnMQSkuJkZrz4mlyZ9okzYImPasasU3_wXvStO8mrekn7RxgYgd3RlrwMoyvsGXhfs54hzPisB6NYQa94Oq57C536CMMi3HSYIxQtvhruDaoEE8j-kjcqKFHmU1R5EVHh8sxx30vUeSmjtYoLc3ufr-V1otG6ESJQHDlFzPWfBsqqG-UmFluP0weI0Gfiwzw2vVJ1elAsdFyU9zd9Dg9TsKUpMBKL&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=351152411279260&amp;set=pcb.351153307945837&amp;__cft__[0]=AZWtGZA8x4vGzOv9NPTV-2bSH19fLgHtykxbdPRGqve-MfeJm-b3f98246QgnMQSkuJkZrz4mlyZ9okzYImPasasU3_wXvStO8mrekn7RxgYgd3RlrwMoyvsGXhfs54hzPisB6NYQa94Oq57C536CMMi3HSYIxQtvhruDaoEE8j-kjcqKFHmU1R5EVHh8sxx30vUeSmjtYoLc3ufr-V1otG6ESJQHDlFzPWfBsqqG-UmFluP0weI0Gfiwzw2vVJ1elAsdFyU9zd9Dg9TsKUpMBKL&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=351152321279269&amp;set=pcb.351153307945837&amp;__cft__[0]=AZWtGZA8x4vGzOv9NPTV-2bSH19fLgHtykxbdPRGqve-MfeJm-b3f98246QgnMQSkuJkZrz4mlyZ9okzYImPasasU3_wXvStO8mrekn7RxgYgd3RlrwMoyvsGXhfs54hzPisB6NYQa94Oq57C536CMMi3HSYIxQtvhruDaoEE8j-kjcqKFHmU1R5EVHh8sxx30vUeSmjtYoLc3ufr-V1otG6ESJQHDlFzPWfBsqqG-UmFluP0weI0Gfiwzw2vVJ1elAsdFyU9zd9Dg9TsKUpMBKL&amp;__tn__=*bH-y-R",1504083032972281
"Carlos Mejia	4 d	  ·	excelente casa muros independientes, reforzada para 2planta agenda tu cita 	+11	Carlos Mejia / Asesor Inmobiliario	11 de abril a las 9:06 pm	  ·	Ven y conoce nuestro desarrollo !  	     la mejor vivienda para ti y tu familia 	Casa unifamiliar 	 2 cuartos 	 1 ba… Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=348622488198919&amp;set=pcb.348622881532213&amp;__cft__[0]=AZXrj9gT6ICo7y9lCOhCOBNgp-G1Uxa1TVhhAJxnNAqgilszKYgkFEBB7Yihd_ndayiSx9qJ-6MMhgP1RNWlCXz0xK7nAtppQ7AseEPa3uMUX8WA8RuuDO8TiNHlK4Mwv3nFo2oB9bplnlrDMPDou1AKj7N22a1A96amefFmbe0G6qzFN4IHemX_3c7VSKNKV_iLSKLHA5XFU_wbLABMqntFC6EckLBH_wbcCNNpu0bwPKWsYdYCdWUgjbDDHoKNn8reQNclYO0c19lNxxUkLy-w&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=348622701532231&amp;set=pcb.348622881532213&amp;__cft__[0]=AZXrj9gT6ICo7y9lCOhCOBNgp-G1Uxa1TVhhAJxnNAqgilszKYgkFEBB7Yihd_ndayiSx9qJ-6MMhgP1RNWlCXz0xK7nAtppQ7AseEPa3uMUX8WA8RuuDO8TiNHlK4Mwv3nFo2oB9bplnlrDMPDou1AKj7N22a1A96amefFmbe0G6qzFN4IHemX_3c7VSKNKV_iLSKLHA5XFU_wbLABMqntFC6EckLBH_wbcCNNpu0bwPKWsYdYCdWUgjbDDHoKNn8reQNclYO0c19lNxxUkLy-w&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=348622844865550&amp;set=pcb.348622881532213&amp;__cft__[0]=AZXrj9gT6ICo7y9lCOhCOBNgp-G1Uxa1TVhhAJxnNAqgilszKYgkFEBB7Yihd_ndayiSx9qJ-6MMhgP1RNWlCXz0xK7nAtppQ7AseEPa3uMUX8WA8RuuDO8TiNHlK4Mwv3nFo2oB9bplnlrDMPDou1AKj7N22a1A96amefFmbe0G6qzFN4IHemX_3c7VSKNKV_iLSKLHA5XFU_wbLABMqntFC6EckLBH_wbcCNNpu0bwPKWsYdYCdWUgjbDDHoKNn8reQNclYO0c19lNxxUkLy-w&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=348622751532226&amp;set=pcb.348622881532213&amp;__cft__[0]=AZXrj9gT6ICo7y9lCOhCOBNgp-G1Uxa1TVhhAJxnNAqgilszKYgkFEBB7Yihd_ndayiSx9qJ-6MMhgP1RNWlCXz0xK7nAtppQ7AseEPa3uMUX8WA8RuuDO8TiNHlK4Mwv3nFo2oB9bplnlrDMPDou1AKj7N22a1A96amefFmbe0G6qzFN4IHemX_3c7VSKNKV_iLSKLHA5XFU_wbLABMqntFC6EckLBH_wbcCNNpu0bwPKWsYdYCdWUgjbDDHoKNn8reQNclYO0c19lNxxUkLy-w&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=348622774865557&amp;set=pcb.348622881532213&amp;__cft__[0]=AZXrj9gT6ICo7y9lCOhCOBNgp-G1Uxa1TVhhAJxnNAqgilszKYgkFEBB7Yihd_ndayiSx9qJ-6MMhgP1RNWlCXz0xK7nAtppQ7AseEPa3uMUX8WA8RuuDO8TiNHlK4Mwv3nFo2oB9bplnlrDMPDou1AKj7N22a1A96amefFmbe0G6qzFN4IHemX_3c7VSKNKV_iLSKLHA5XFU_wbLABMqntFC6EckLBH_wbcCNNpu0bwPKWsYdYCdWUgjbDDHoKNn8reQNclYO0c19lNxxUkLy-w&amp;__tn__=*bH-y-R",1504083032972281
"Carlos Mejia	Colaborador destacado	  · 1 d	  ·	 es tiempo de adquirir tu casa deja de pagar Renta 	+11	Carlos Mejia / Asesor Inmobiliario	Bienes raíces	Enviar mensaje	Carlos Mejia / Asesor Inmobiliario	1 d	  ·	Compra tu casa en el mejor fraccionamiento.	El JORDAN #TONALA	Casa unifamiliar 	 2… Ver más	Todas las reacciones:	1	1	Me gusta	Comentar	Enviar		Escribe un comentario…","https://www.facebook.com/photo/?fbid=352724604455374&amp;set=pcb.352725397788628&amp;__cft__[0]=AZVbpZ5T2plET5Tu2yIemkorMmDwVByfzpGJzU8E9bJIjj6LcNxKo_ebtX7hVku7oJw9rpyok84YgzF3kIsTlghdAUt-fDItaAem_F-Gz9CltEOSHPULIv5HRlSTlmcwj_4H6IV-PNdxmccea_0yzXuypsABdS3LAv0-MaRPHXTDKJv0Yo2QFEf81DVViJwvJKXYS2pEr6VfzsJpJMwcSwI3EYkPpNukg6pyOCeMb1JHVRKaC2WJWel98BkY2ARDw4QhFTTzsdKUXBgj0sktR0b-&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=352724864455348&amp;set=pcb.352725397788628&amp;__cft__[0]=AZVbpZ5T2plET5Tu2yIemkorMmDwVByfzpGJzU8E9bJIjj6LcNxKo_ebtX7hVku7oJw9rpyok84YgzF3kIsTlghdAUt-fDItaAem_F-Gz9CltEOSHPULIv5HRlSTlmcwj_4H6IV-PNdxmccea_0yzXuypsABdS3LAv0-MaRPHXTDKJv0Yo2QFEf81DVViJwvJKXYS2pEr6VfzsJpJMwcSwI3EYkPpNukg6pyOCeMb1JHVRKaC2WJWel98BkY2ARDw4QhFTTzsdKUXBgj0sktR0b-&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=352724677788700&amp;set=pcb.352725397788628&amp;__cft__[0]=AZVbpZ5T2plET5Tu2yIemkorMmDwVByfzpGJzU8E9bJIjj6LcNxKo_ebtX7hVku7oJw9rpyok84YgzF3kIsTlghdAUt-fDItaAem_F-Gz9CltEOSHPULIv5HRlSTlmcwj_4H6IV-PNdxmccea_0yzXuypsABdS3LAv0-MaRPHXTDKJv0Yo2QFEf81DVViJwvJKXYS2pEr6VfzsJpJMwcSwI3EYkPpNukg6pyOCeMb1JHVRKaC2WJWel98BkY2ARDw4QhFTTzsdKUXBgj0sktR0b-&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=352724781122023&amp;set=pcb.352725397788628&amp;__cft__[0]=AZVbpZ5T2plET5Tu2yIemkorMmDwVByfzpGJzU8E9bJIjj6LcNxKo_ebtX7hVku7oJw9rpyok84YgzF3kIsTlghdAUt-fDItaAem_F-Gz9CltEOSHPULIv5HRlSTlmcwj_4H6IV-PNdxmccea_0yzXuypsABdS3LAv0-MaRPHXTDKJv0Yo2QFEf81DVViJwvJKXYS2pEr6VfzsJpJMwcSwI3EYkPpNukg6pyOCeMb1JHVRKaC2WJWel98BkY2ARDw4QhFTTzsdKUXBgj0sktR0b-&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=352725001122001&amp;set=pcb.352725397788628&amp;__cft__[0]=AZVbpZ5T2plET5Tu2yIemkorMmDwVByfzpGJzU8E9bJIjj6LcNxKo_ebtX7hVku7oJw9rpyok84YgzF3kIsTlghdAUt-fDItaAem_F-Gz9CltEOSHPULIv5HRlSTlmcwj_4H6IV-PNdxmccea_0yzXuypsABdS3LAv0-MaRPHXTDKJv0Yo2QFEf81DVViJwvJKXYS2pEr6VfzsJpJMwcSwI3EYkPpNukg6pyOCeMb1JHVRKaC2WJWel98BkY2ARDw4QhFTTzsdKUXBgj0sktR0b-&amp;__tn__=*bH-y-R",1176449745796386
"Carlos Mejia	Colaborador destacado	  · 8 de abril a las 8:12 pm	  ·	asegura tu futuro adquiere tu vivienda no dejes pasar esta oportunidad 	+14	Carlos Mejia / Asesor Inmobiliario	Bienes raíces	Enviar mensaje	Carlos Mejia / Asesor Inmobiliario	8 de abril a las 8:06 pm	  ·	Excelente casa con opcion a crecimiento,	Reforzada para segunda planta con una superficie de 93 mts cuadrados	Ven y conoce nuestro desarrollo !  	     la mej… Ver más	Me gusta	Comentar	Enviar		Escribe un comentario…","https://www.facebook.com/photo/?fbid=346666061727895&amp;set=pcb.346666935061141&amp;__cft__[0]=AZUekdkTRQt64fSCxnHNaQ12Hn4CvZrgTQpPv9PjspHvN5i5Z-W7FeExzbnRaupF-S8q9OAXZ_5oFitZJWRzC4iB5kKf7hf-ip4XY40C-qOl13UjOQVKVpnCW19nrvO-7RGGi5Z_1A_ZxCW-tvXIkCBMvbTlGOuweuUNII5NzBEBGkvjpEn-yr6w6gs9fFh0SBwtmhd1HTPd79GiGSRaaBB2uc41rQ-hU1SYyhc5InuFPMm3uua0fVrTlnAywpjgDogUwqLIC0Ams5feE26QHFDU&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=346666421727859&amp;set=pcb.346666935061141&amp;__cft__[0]=AZUekdkTRQt64fSCxnHNaQ12Hn4CvZrgTQpPv9PjspHvN5i5Z-W7FeExzbnRaupF-S8q9OAXZ_5oFitZJWRzC4iB5kKf7hf-ip4XY40C-qOl13UjOQVKVpnCW19nrvO-7RGGi5Z_1A_ZxCW-tvXIkCBMvbTlGOuweuUNII5NzBEBGkvjpEn-yr6w6gs9fFh0SBwtmhd1HTPd79GiGSRaaBB2uc41rQ-hU1SYyhc5InuFPMm3uua0fVrTlnAywpjgDogUwqLIC0Ams5feE26QHFDU&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=346666301727871&amp;set=pcb.346666935061141&amp;__cft__[0]=AZUekdkTRQt64fSCxnHNaQ12Hn4CvZrgTQpPv9PjspHvN5i5Z-W7FeExzbnRaupF-S8q9OAXZ_5oFitZJWRzC4iB5kKf7hf-ip4XY40C-qOl13UjOQVKVpnCW19nrvO-7RGGi5Z_1A_ZxCW-tvXIkCBMvbTlGOuweuUNII5NzBEBGkvjpEn-yr6w6gs9fFh0SBwtmhd1HTPd79GiGSRaaBB2uc41rQ-hU1SYyhc5InuFPMm3uua0fVrTlnAywpjgDogUwqLIC0Ams5feE26QHFDU&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=346666331727868&amp;set=pcb.346666935061141&amp;__cft__[0]=AZUekdkTRQt64fSCxnHNaQ12Hn4CvZrgTQpPv9PjspHvN5i5Z-W7FeExzbnRaupF-S8q9OAXZ_5oFitZJWRzC4iB5kKf7hf-ip4XY40C-qOl13UjOQVKVpnCW19nrvO-7RGGi5Z_1A_ZxCW-tvXIkCBMvbTlGOuweuUNII5NzBEBGkvjpEn-yr6w6gs9fFh0SBwtmhd1HTPd79GiGSRaaBB2uc41rQ-hU1SYyhc5InuFPMm3uua0fVrTlnAywpjgDogUwqLIC0Ams5feE26QHFDU&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=346666248394543&amp;set=pcb.346666935061141&amp;__cft__[0]=AZUekdkTRQt64fSCxnHNaQ12Hn4CvZrgTQpPv9PjspHvN5i5Z-W7FeExzbnRaupF-S8q9OAXZ_5oFitZJWRzC4iB5kKf7hf-ip4XY40C-qOl13UjOQVKVpnCW19nrvO-7RGGi5Z_1A_ZxCW-tvXIkCBMvbTlGOuweuUNII5NzBEBGkvjpEn-yr6w6gs9fFh0SBwtmhd1HTPd79GiGSRaaBB2uc41rQ-hU1SYyhc5InuFPMm3uua0fVrTlnAywpjgDogUwqLIC0Ams5feE26QHFDU&amp;__tn__=*bH-y-R",1176449745796386
"Carmen Ruvalcaba	8 de junio de 2023	  ·	Rentó Casa duplex *planta alta *	2 recamaras , sala , comedor amplio , cocina integral , patio de servicio 	Todo nuevo a estrenarla !! a un lado de Hacienda real a 10 min del CU Tonala ! … Ver más	+2	Todas las reacciones:	86	86	253 comentarios	7 veces compartido	Me gusta	Comentar	Compartir	Ver más comentarios	Jessy Yesenia	buenas tardes aún está disponible? Algún número telefónico para poder contactarme con usted de favor	43 sem	Me gusta	Responder	Compartir	Danny Ochoa	Disponible?	22 sem	Me gusta	Responder	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=191334073878526&amp;set=pcb.924139225327625&amp;__cft__[0]=AZWLn07juMeJqM9b4XYXEWTcXFKxgbEZ5AEU3uAklNL2Kff8bgt6w3hgYwG-MAyjVPQaoTYifRi1ZRfnvXOp_q_lyU_dXOYYb0QLD2Am56rYqS-EbJQPowisPMN9q_ZJ7asw6zXXsZPuGB9HeZAagikYzTQYFOD1Bnd7WafiqjRnEqFlyqx00DHt0pHN_4CK-dXruOQMOekXB5gHNc0cloNf&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=191334193878514&amp;set=pcb.924139225327625&amp;__cft__[0]=AZWLn07juMeJqM9b4XYXEWTcXFKxgbEZ5AEU3uAklNL2Kff8bgt6w3hgYwG-MAyjVPQaoTYifRi1ZRfnvXOp_q_lyU_dXOYYb0QLD2Am56rYqS-EbJQPowisPMN9q_ZJ7asw6zXXsZPuGB9HeZAagikYzTQYFOD1Bnd7WafiqjRnEqFlyqx00DHt0pHN_4CK-dXruOQMOekXB5gHNc0cloNf&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=191334220545178&amp;set=pcb.924139225327625&amp;__cft__[0]=AZWLn07juMeJqM9b4XYXEWTcXFKxgbEZ5AEU3uAklNL2Kff8bgt6w3hgYwG-MAyjVPQaoTYifRi1ZRfnvXOp_q_lyU_dXOYYb0QLD2Am56rYqS-EbJQPowisPMN9q_ZJ7asw6zXXsZPuGB9HeZAagikYzTQYFOD1Bnd7WafiqjRnEqFlyqx00DHt0pHN_4CK-dXruOQMOekXB5gHNc0cloNf&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=191334103878523&amp;set=pcb.924139225327625&amp;__cft__[0]=AZWLn07juMeJqM9b4XYXEWTcXFKxgbEZ5AEU3uAklNL2Kff8bgt6w3hgYwG-MAyjVPQaoTYifRi1ZRfnvXOp_q_lyU_dXOYYb0QLD2Am56rYqS-EbJQPowisPMN9q_ZJ7asw6zXXsZPuGB9HeZAagikYzTQYFOD1Bnd7WafiqjRnEqFlyqx00DHt0pHN_4CK-dXruOQMOekXB5gHNc0cloNf&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=191334137211853&amp;set=pcb.924139225327625&amp;__cft__[0]=AZWLn07juMeJqM9b4XYXEWTcXFKxgbEZ5AEU3uAklNL2Kff8bgt6w3hgYwG-MAyjVPQaoTYifRi1ZRfnvXOp_q_lyU_dXOYYb0QLD2Am56rYqS-EbJQPowisPMN9q_ZJ7asw6zXXsZPuGB9HeZAagikYzTQYFOD1Bnd7WafiqjRnEqFlyqx00DHt0pHN_4CK-dXruOQMOekXB5gHNc0cloNf&amp;__tn__=*bH-R",252543775820510
"CASA EN RENTA/LOCAL BIEN UBICADO INFORMACIÓN AL 33 10202012 CON LOCAL O SIN LOCAL	casas en renta Real del Valle, Tlajomulco, Jalisco.	Video corto	  · Angy Guareño	  · 19 de abr	  ·	Me gusta	Comentar	Compartir		Escribe un comentario público…","",1912951022292821
"Casa Jardines del country ""	11 de abril a las 10:23 pm	  ·	+32	Casa Jardines del country ""	Negocio local	Enviar mensaje	Casa Jardines del country ""	16 de mayo de 2023	  ·	Disponible para 1 de marzo 2024 aprox	Rento casa en  Frac Alta california::: lopez mateos sur atras de el pueblo de San Agustin(salida carr a Colima) Nuevas 	… Ver más	Me gusta	Comentar	Enviar		Escribe un comentario…","",1176449745796386
"Casa Jardines del country ""	2 d	  ·	+13	Estudios y depas Don Emilio 2	3 de diciembre de 2022	  ·	Rento $10,600.00 Depto amueblado 	Disponible apartir de17 de abril 2024	en Cond. Atemajac en patria  #1957 entre federalismo y Enrique Díaz de León torre F Dep… Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","",124943894894711
"Casa Jardines del country ""	2 d	  ·	+32	Casa Jardines del country ""	Negocio local	Enviar mensaje	Casa Jardines del country ""	16 de mayo de 2023	  ·	Disponible para 1 de marzo 2024 aprox	Rento casa en  Frac Alta california::: lopez mateos sur atras de el pueblo de San Agustin(salida carr a Colima) Nuevas 	… Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","",124943894894711
"Casa Jardines del country ""	2 d	  ·	+32	Casa Jardines del country ""	Negocio local	Enviar mensaje	Casa Jardines del country ""	16 de mayo de 2023	  ·	Disponible para 1 de marzo 2024 aprox	Rento casa en  Frac Alta california::: lopez mateos sur atras de el pueblo de San Agustin(salida carr a Colima) Nuevas 	… Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","",250866605349037
"Casa Jardines del country ""	3 d	  ·	+13	Estudios y depas Don Emilio 2	3 de diciembre de 2022	  ·	Rento $10,600.00 Depto amueblado 	Disponible apartir de17 de abril 2024	en Cond. Atemajac en patria  #1957 entre federalismo y Enrique Díaz de León torre F Dep… Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","",250866605349037
"Casa Jardines del country ""	4 d	  ·	+13	Estudios y depas Don Emilio 2	3 de diciembre de 2022	  ·	Rento $10,600.00 Depto amueblado 	Disponible apartir de17 de abril 2024	en Cond. Atemajac en patria  #1957 entre federalismo y Enrique Díaz de León torre F Dep… Ver más	Me gusta	Comentar	Enviar		Escribe un comentario…","",1176449745796386
"Casa Jardines del country ""	4 de abril a las 9:37 pm	  ·	+32	Casa Jardines del country ""	Negocio local	Enviar mensaje	Casa Jardines del country ""	16 de mayo de 2023	  ·	Disponible para 1 de marzo 2024 aprox	Rento casa en  Frac Alta california::: lopez mateos sur atras de el pueblo de San Agustin(salida carr a Colima) Nuevas 	… Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","",124943894894711
"Casa Jardines del country ""	8 de abril a las 7:38 am	  ·	+32	Casa Jardines del country ""	Negocio local	Enviar mensaje	Casa Jardines del country ""	16 de mayo de 2023	  ·	Disponible para 1 de marzo 2024 aprox	Rento casa en  Frac Alta california::: lopez mateos sur atras de el pueblo de San Agustin(salida carr a Colima) Nuevas 	… Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","",124943894894711
"Casa josefa	12 de abril a las 12:54 pm	  ·	CASA JOSEFA renta por dia o semana, amueblado!!! TECOMA, COLIMA   313 112 7434  	Todas las reacciones:	3	3	Me gusta	Comentar	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=122158145720074352&amp;set=gm.2579310118914574&amp;idorvanity=1205678469611086&amp;__cft__[0]=AZW_Puw-e1jJdTOUm4YxZYndJM7s1kWRYuuL8CQBHeAfcDdRm4mz__VMPvCAdZj8YEkRNG5JMsCvvZcwHa1hErgPXC8keaPFZkDSfAKdDk4xYATlD4qUlpfcviZsfKho7-g6wYqhbQm2VMEL_Xjf6SPmirxFJoKcHgw39DwcsFGlpVPZqzLeed78VjU6aoFv7D3HwcK4DRZW9GXV_4pbadZhdYf6nFIGcjF787AFUoRNw14vJu_ridd9Lh8FiolCC7c&amp;__tn__=EH-R",1205678469611086
"Casa Plateros Col Jardines del Country	4 de abril a las 9:38 pm	  ·	+32	Casa Jardines del country ""	Negocio local	Enviar mensaje	Casa Jardines del country ""	16 de mayo de 2023	  ·	Disponible para 1 de marzo 2024 aprox	Rento casa en  Frac Alta california::: lopez mateos sur atras de el pueblo de San Agustin(salida carr a Colima) Nuevas 	… Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","",124943894894711
"casas en renta en todo Jalisco 💃	Video corto	  · Javier Chico Hernandez	  · 10 de mar	  ·	Me gusta	Comentar	Compartir		Escribe un comentario público…","",443342110118758
"casas en renta en todo Jalisco 💃	Video corto	  · Javier Chico Hernandez	  · 18 de mar	  ·	Me gusta	Comentar	Compartir		Escribe un comentario público…","",443342110118758
"casas en renta en todo Jalisco 💃	Video corto	  · Javier Chico Hernandez	  · 21 de dic	  ·	Me gusta	Comentar	Compartir		Escribe un comentario público…","",443342110118758
"casas en renta en todo Jalisco 💃	Video corto	  · Javier Chico Hernandez	  · 21 de feb	  ·	Me gusta	Comentar	Compartir		Escribe un comentario público…","",443342110118758
